plotNo,PlotNo_Numeric,Order_readin,Order_In_Plot,crossID,Region,Year,bladeLength,bladeMaxWidth,bladeThickness,stipeLength,stipeDiameter,stipeHollow,bullations,fouling
S258,258,4322,376,SL19-UCONN-S258,GOM,2020,125.9,19.4,NA,7.3,2.47,No,No,Yes
S258,258,4323,376,SL19-UCONN-S258,GOM,2020,125.6,21.4,0.84,6.9,2.6,No,No,Yes
S258,258,4324,376,SL19-UCONN-S258,GOM,2020,110.9,21.8,NA,6.2,2.84,No,No,Yes
S258,258,4325,376,SL19-UCONN-S258,GOM,2020,110.1,20.5,0.57,5.6,2.37,Yes,No,Yes
S258,258,4326,376,SL19-UCONN-S258,GOM,2020,98.7,15,0.47,7.1,2.62,No,No,Yes
S258,258,4327,376,SL19-UCONN-S258,GOM,2020,104.1,17,0.66,5.3,1.91,No,No,Yes
S258,258,4328,376,SL19-UCONN-S258,GOM,2020,101.8,12.6,0.69,5,2.01,No,No,Yes
S258,258,4329,376,SL19-UCONN-S258,GOM,2020,79.7,12.3,0.49,4.6,1.44,No,No,Yes
S258,258,4330,376,SL19-UCONN-S258,GOM,2020,64,14.9,0.61,4.2,1.87,No,No,Yes
S258,258,4331,376,SL19-UCONN-S258,GOM,2020,57.5,12.9,0.46,4,1.75,No,No,Yes
S259,259,4332,377,SL19-UCONN-S259,GOM,2020,93,17,0.96,11.5,4.44,No,Yes,Yes
S259,259,4333,377,SL19-UCONN-S259,GOM,2020,83.5,20,0.87,6,3.4,No,Yes,Yes
S259,259,4334,377,SL19-UCONN-S259,GOM,2020,63,10.5,NA,12.4,4.36,No,No,Yes
S259,259,4335,377,SL19-UCONN-S259,GOM,2020,55,7.6,0.76,13,3.61,No,No,Yes
S259,259,4336,377,SL19-UCONN-S259,GOM,2020,46.5,9.8,0.73,12.6,4.9,No,No,Yes
S259,259,4337,377,SL19-UCONN-S259,GOM,2020,38,6.7,NA,14.2,4.58,No,No,Yes
S259,259,4338,377,SL19-UCONN-S259,GOM,2020,75.7,14.4,0.67,14.9,5.02,No,No,Yes
S259,259,4339,377,SL19-UCONN-S259,GOM,2020,31.8,6,0.58,7.4,2.24,No,No,Yes
S259,259,4340,377,SL19-UCONN-S259,GOM,2020,37.5,7.5,0.62,12.4,5.05,No,No,Yes
S259,259,4341,377,SL19-UCONN-S259,GOM,2020,28,5.4,0.78,11,4.58,No,No,Yes
S26,26,4342,378,SL19-UCONN-S26,GOM,2020,125.1,15.9,NA,6.5,4.86,No,Yes,Yes
S26,26,4343,378,SL19-UCONN-S26,GOM,2020,118.5,20.6,0.66,25.6,5.56,No,Yes,Yes
S26,26,4344,378,SL19-UCONN-S26,GOM,2020,108.4,23.2,0.66,20.9,5.56,No,Yes,Yes
S26,26,4345,378,SL19-UCONN-S26,GOM,2020,81.2,16.5,0.58,6.2,3.66,No,Yes,Yes
S26,26,4346,378,SL19-UCONN-S26,GOM,2020,54,13,0.55,18.4,4.76,No,No,Yes
S26,26,4347,378,SL19-UCONN-S26,GOM,2020,56.2,13.2,0.58,4.2,3.22,No,Yes,Yes
S26,26,4348,378,SL19-UCONN-S26,GOM,2020,71.1,14.3,0.7,3.8,2.89,No,Yes,Yes
S26,26,4349,378,SL19-UCONN-S26,GOM,2020,52,10.8,0.47,3.6,2.36,No,No,Yes
S26,26,4350,378,SL19-UCONN-S26,GOM,2020,45.6,11.4,0.41,3.9,2.8,No,Yes,Yes
S26,26,4351,378,SL19-UCONN-S26,GOM,2020,41.1,11.2,0.52,6.5,3.06,No,No,Yes
S260,260,4352,379,SL19-UCONN-S260,GOM,2020,64.5,9.1,0.43,4.1,1.91,No,No,No
S260,260,4353,379,SL19-UCONN-S260,GOM,2020,51,10.4,0.37,4.4,2.37,No,No,No
S260,260,4354,379,SL19-UCONN-S260,GOM,2020,60,10.3,0.59,6,0.05,No,No,No
S260,260,4355,379,SL19-UCONN-S260,GOM,2020,51.5,9.9,0.48,4.6,2.57,No,No,No
S260,260,4356,379,SL19-UCONN-S260,GOM,2020,42.5,9.2,0.28,3.5,1.82,No,No,No
S260,260,4357,379,SL19-UCONN-S260,GOM,2020,61,11,0.31,3.6,1.86,No,No,No
S260,260,4358,379,SL19-UCONN-S260,GOM,2020,35.5,8.4,0.33,8.3,2.03,No,No,No
S260,260,4359,379,SL19-UCONN-S260,GOM,2020,52,4.9,0.39,5.2,1.98,No,No,No
S260,260,4360,379,SL19-UCONN-S260,GOM,2020,42,7,0.28,3.4,1.85,No,No,No
S260,260,4361,379,SL19-UCONN-S260,GOM,2020,28.8,6.4,0.25,3.9,1.22,No,No,No
S262,262,4362,381,SL19-UCONN-S262,GOM,2020,62.5,14.8,0.32,4,1.96,No,No,No
S262,262,4363,381,SL19-UCONN-S262,GOM,2020,37,5.1,0.22,2.5,1.04,No,No,No
S262,262,4364,381,SL19-UCONN-S262,GOM,2020,28.5,5.6,0.34,2.1,1.75,No,No,No
S262,262,4365,381,SL19-UCONN-S262,GOM,2020,36.2,6.3,0.14,1.3,0.97,No,No,No
S262,262,4366,381,SL19-UCONN-S262,GOM,2020,15.3,2.9,0.2,1.7,1,No,No,No
S262,262,4367,381,SL19-UCONN-S262,GOM,2020,33,11.5,0.22,3,1.91,No,No,No
S262,262,4368,381,SL19-UCONN-S262,GOM,2020,17.5,4.8,0.12,1.1,0.86,No,No,No
S262,262,4369,381,SL19-UCONN-S262,GOM,2020,11,3.2,NA,0.2,0.44,No,No,No
S263,263,4370,382,SL19-UCONN-S263,GOM,2020,102.6,21.3,NA,6.5,3.68,No,Yes,Yes
S263,263,4371,382,SL19-UCONN-S263,GOM,2020,32.3,3.8,0.28,2.9,1.42,No,No,No
S263,263,4372,382,SL19-UCONN-S263,GOM,2020,44.5,7.6,0.25,2.7,1.59,No,No,Yes
S263,263,4373,382,SL19-UCONN-S263,GOM,2020,21.2,3.6,0.2,3.3,1.4,No,No,No
S263,263,4374,382,SL19-UCONN-S263,GOM,2020,20.9,30.3,0.12,2.6,0.87,No,No,No
S263,263,4375,382,SL19-UCONN-S263,GOM,2020,31.2,6.7,0.41,3.1,2,No,No,Yes
S263,263,4376,382,SL19-UCONN-S263,GOM,2020,27.8,5.6,0.18,3.2,1.23,No,No,No
S263,263,4377,382,SL19-UCONN-S263,GOM,2020,26.2,4.1,0.23,4.4,1.6,No,No,No
S263,263,4378,382,SL19-UCONN-S263,GOM,2020,20.4,7.9,0.19,3.5,1.32,No,No,No
S263,263,4379,382,SL19-UCONN-S263,GOM,2020,32.5,4.6,0.24,5.6,1.91,No,No,No
S264,264,4380,383,SL19-UCONN-S264,GOM,2020,220.1,10.5,0.87,18.3,4.15,No,No,No
S264,264,4381,383,SL19-UCONN-S264,GOM,2020,162.2,9.1,0.65,14.2,3.9,No,No,No
S264,264,4382,383,SL19-UCONN-S264,GOM,2020,180.9,8.2,0.57,21.2,3.86,No,No,No
S264,264,4383,383,SL19-UCONN-S264,GOM,2020,26.5,4.6,0.28,5.5,1.99,No,No,No
S264,264,4384,383,SL19-UCONN-S264,GOM,2020,37.5,4.2,0.38,8.3,2.36,No,No,No
S264,264,4385,383,SL19-UCONN-S264,GOM,2020,56.4,9.4,0.53,9.8,3.49,No,No,Yes
S264,264,4386,383,SL19-UCONN-S264,GOM,2020,89.4,4.8,0.56,12.7,3.15,No,No,Yes
S264,264,4387,383,SL19-UCONN-S264,GOM,2020,14.5,2.9,0.1,2.4,0.66,No,No,No
S264,264,4388,383,SL19-UCONN-S264,GOM,2020,20.7,2.9,0.32,4.8,1.53,No,No,No
S264,264,4389,383,SL19-UCONN-S264,GOM,2020,15.8,5.6,NA,2.3,1.42,No,No,No
S265,265,4390,384,SL19-UCONN-S265,GOM,2020,306,10.5,NA,11.8,5.89,No,No,Yes
S265,265,4391,384,SL19-UCONN-S265,GOM,2020,301.4,12,NA,17.6,5.47,No,No,Yes
S265,265,4392,384,SL19-UCONN-S265,GOM,2020,298.2,13.8,NA,14.9,5.16,No,No,Yes
S265,265,4393,384,SL19-UCONN-S265,GOM,2020,227.1,11.3,0.96,33.1,6.49,No,No,Yes
S265,265,4394,384,SL19-UCONN-S265,GOM,2020,231.3,9.2,NA,17,5.77,No,No,Yes
S265,265,4395,384,SL19-UCONN-S265,GOM,2020,241.1,13.9,NA,8.6,4.34,No,No,Yes
S265,265,4396,384,SL19-UCONN-S265,GOM,2020,146.1,8.5,NA,22.8,5.53,No,No,Yes
S265,265,4397,384,SL19-UCONN-S265,GOM,2020,177.7,13.5,NA,17.9,5.61,No,No,Yes
S265,265,4398,384,SL19-UCONN-S265,GOM,2020,124.6,14.3,NA,10.9,4.5,No,No,Yes
S265,265,4399,384,SL19-UCONN-S265,GOM,2020,140.9,12.5,0.74,13.5,4.85,No,No,Yes
S267,267,4400,386,SL19-UCONN-S267,GOM,2020,56.2,18.4,0.42,2.5,2.45,No,Yes,Yes
S267,267,4401,386,SL19-UCONN-S267,GOM,2020,59.9,16.4,0.39,2,2.39,No,Yes,Yes
S267,267,4402,386,SL19-UCONN-S267,GOM,2020,35.9,9,0.37,2.4,1.79,No,No,Yes
S268,268,4403,387,SL19-UCONN-S268,GOM,2020,79.9,17.9,0.37,2.6,1.76,No,No,Yes
S268,268,4404,387,SL19-UCONN-S268,GOM,2020,52.8,15.2,0.71,3.7,2.27,No,No,Yes
S268,268,4405,387,SL19-UCONN-S268,GOM,2020,59.6,11.7,0.36,3.1,2.06,No,No,Yes
S268,268,4406,387,SL19-UCONN-S268,GOM,2020,64.9,12.3,0.44,3.5,1.99,No,No,Yes
S268,268,4407,387,SL19-UCONN-S268,GOM,2020,52.2,9.8,0.38,3.2,1.98,No,No,Yes
S268,268,4408,387,SL19-UCONN-S268,GOM,2020,52.5,9.7,0.34,2.5,1.81,No,No,Yes
S268,268,4409,387,SL19-UCONN-S268,GOM,2020,59.1,11.1,0.25,2.2,1.74,No,No,Yes
S268,268,4410,387,SL19-UCONN-S268,GOM,2020,27.7,5,0.26,1.6,1.09,No,No,Yes
S268,268,4411,387,SL19-UCONN-S268,GOM,2020,46,8.4,0.25,1.6,1.24,No,No,No
S268,268,4412,387,SL19-UCONN-S268,GOM,2020,66.7,13.2,0.32,2.8,1.97,No,No,Yes
S269,269,4413,388,SL19-UCONN-S269,GOM,2020,28,6.5,0.24,1.2,1.23,No,No,No
S269,269,4414,388,SL19-UCONN-S269,GOM,2020,24.8,4.8,0.13,1.1,0.9,No,No,Yes
S269,269,4415,388,SL19-UCONN-S269,GOM,2020,23.4,4.8,0.17,1.2,0.98,No,No,Yes
S269,269,4416,388,SL19-UCONN-S269,GOM,2020,23.2,7.3,0.22,0.9,1.14,No,No,Yes
S269,269,4417,388,SL19-UCONN-S269,GOM,2020,20.8,4.6,0.17,0.9,0.89,No,No,No
S269,269,4418,388,SL19-UCONN-S269,GOM,2020,21.9,5.2,0.18,1.1,1.15,No,No,Yes
S269,269,4419,388,SL19-UCONN-S269,GOM,2020,8.8,3.2,0.11,0.6,0.61,No,No,No
S269,269,4420,388,SL19-UCONN-S269,GOM,2020,11.7,3.1,0.12,0.8,0.86,No,No,No
S269,269,4421,388,SL19-UCONN-S269,GOM,2020,14.4,5.3,0.15,0.6,0.8,No,No,No
S269,269,4422,388,SL19-UCONN-S269,GOM,2020,23.4,6.2,0.2,1.9,1.36,No,No,No
S27,27,4423,389,SL19-UCONN-S27,GOM,2020,129.3,24.5,0.63,7.3,3.34,No,Yes,Yes
S27,27,4424,389,SL19-UCONN-S27,GOM,2020,64.2,15,0.31,2.4,2.27,No,No,Yes
S27,27,4425,389,SL19-UCONN-S27,GOM,2020,82.6,19.2,0.43,4,2.55,No,Yes,Yes
S27,27,4426,389,SL19-UCONN-S27,GOM,2020,79.3,20,0.38,3.9,2.6,No,Yes,Yes
S27,27,4427,389,SL19-UCONN-S27,GOM,2020,52.4,13.1,0.39,2.3,1.84,No,No,Yes
S27,27,4428,389,SL19-UCONN-S27,GOM,2020,32.5,9.8,0.2,1.4,1.22,No,No,Yes
S27,27,4429,389,SL19-UCONN-S27,GOM,2020,23.7,10.3,0.37,2.2,2.14,No,No,Yes
S27,27,4430,389,SL19-UCONN-S27,GOM,2020,35.1,8.8,0.36,2.6,1.96,No,No,Yes
S27,27,4431,389,SL19-UCONN-S27,GOM,2020,37.2,8,0.22,1.1,1.09,No,No,No
S27,27,4432,389,SL19-UCONN-S27,GOM,2020,45.1,11.8,0.36,2.6,1.96,No,No,No
S270,270,4433,390,SL19-UCONN-S270,GOM,2020,164,20.1,0.76,7.2,3.23,No,No,Yes
S270,270,4434,390,SL19-UCONN-S270,GOM,2020,130,16.8,0.6,7.5,3.32,No,No,No
S270,270,4435,390,SL19-UCONN-S270,GOM,2020,148.5,10.9,0.66,16,4.26,No,No,No
S270,270,4436,390,SL19-UCONN-S270,GOM,2020,180,17.4,0.62,7,2.81,No,No,No
S270,270,4437,390,SL19-UCONN-S270,GOM,2020,116.5,11.9,0.66,13.7,3.94,No,No,No
S270,270,4438,390,SL19-UCONN-S270,GOM,2020,54,9.9,0.29,5.4,2.02,No,No,No
S270,270,4439,390,SL19-UCONN-S270,GOM,2020,36,6.7,0.27,3.2,1.58,No,No,No
S270,270,4440,390,SL19-UCONN-S270,GOM,2020,53,13.9,0.45,5.4,3.2,No,No,Yes
S270,270,4441,390,SL19-UCONN-S270,GOM,2020,32.5,8.5,0.29,2.3,1.6,No,No,No
S270,270,4442,390,SL19-UCONN-S270,GOM,2020,18,4.2,0.22,1.9,1.32,No,No,No
S271,271,4443,391,SL19-UCONN-S271,GOM,2020,50.2,8.9,0.29,3.5,1.93,No,No,No
S271,271,4444,391,SL19-UCONN-S271,GOM,2020,54.5,5.2,0.27,3.1,1.52,No,No,Yes
S271,271,4445,391,SL19-UCONN-S271,GOM,2020,34,5.7,0.14,1.9,1.41,No,No,No
S271,271,4446,391,SL19-UCONN-S271,GOM,2020,35.2,7,0.2,2.8,1.68,No,No,No
S271,271,4447,391,SL19-UCONN-S271,GOM,2020,41,5.9,0.2,2.3,1.43,No,No,No
S271,271,4448,391,SL19-UCONN-S271,GOM,2020,47.2,10.3,0.25,3.2,2.39,No,No,No
S271,271,4449,391,SL19-UCONN-S271,GOM,2020,41.5,5.5,0.22,2.7,1.61,No,No,No
S271,271,4450,391,SL19-UCONN-S271,GOM,2020,21.2,3.9,0.19,2,1.39,No,No,No
S271,271,4451,391,SL19-UCONN-S271,GOM,2020,24.5,5.5,0.2,2.2,1.42,No,No,No
S272,272,4452,392,SL19-UCONN-S272,GOM,2020,192.5,28.4,0.59,30.5,7.19,No,Yes,Yes
S272,272,4453,392,SL19-UCONN-S272,GOM,2020,127.4,27.3,NA,18.8,6.11,No,No,No
S272,272,4454,392,SL19-UCONN-S272,GOM,2020,100.4,20.3,0.63,34.5,6.56,yes,No,No
S272,272,4455,392,SL19-UCONN-S272,GOM,2020,77.2,19.9,0.61,16.8,4.88,No,No,No
S272,272,4456,392,SL19-UCONN-S272,GOM,2020,163.2,24.8,0.66,27.3,6.48,yes,No,No
S272,272,4457,392,SL19-UCONN-S272,GOM,2020,102.1,19,0.68,27.8,5.86,No,No,No
S272,272,4458,392,SL19-UCONN-S272,GOM,2020,148.1,33.2,NA,26.5,6.75,Yes,Yes,No
S272,272,4459,392,SL19-UCONN-S272,GOM,2020,98.9,18.8,0.67,32,5.95,Yes,No,No
S272,272,4460,392,SL19-UCONN-S272,GOM,2020,95.5,17.1,0.57,26.5,6.2,Yes,No,No
S272,272,4461,392,SL19-UCONN-S272,GOM,2020,141.5,24.8,0.7,24.3,6.6,Yes,Yes,No
S273,273,4462,393,SL19-UCONN-S273,GOM,2020,171,25.4,NA,7,4.64,No,Yes,Yes
S273,273,4463,393,SL19-UCONN-S273,GOM,2020,132,23,NA,7,3.38,No,No,No
S273,273,4464,393,SL19-UCONN-S273,GOM,2020,122,19,NA,4.5,3.25,No,No,Yes
S273,273,4465,393,SL19-UCONN-S273,GOM,2020,49,14.2,NA,6.25,3.2,No,Yes,No
S273,273,4466,393,SL19-UCONN-S273,GOM,2020,55,15.5,0.7,6.5,3.48,No,Yes,No
S273,273,4467,393,SL19-UCONN-S273,GOM,2020,112,24,NA,6.25,4.16,No,Yes,Yes
S273,273,4468,393,SL19-UCONN-S273,GOM,2020,129,21,NA,5.25,3.82,No,No,No
S273,273,4469,393,SL19-UCONN-S273,GOM,2020,85.5,15.5,NA,5,3.43,No,Yes,No
S273,273,4470,393,SL19-UCONN-S273,GOM,2020,74.5,14.4,0.9,8.25,3.77,No,Yes,No
S273,273,4471,393,SL19-UCONN-S273,GOM,2020,50.5,11.5,NA,5.5,3.8,No,No,Yes
S274,274,4472,394,SL19-UCONN-S274,GOM,2020,85,23.4,NA,5.3,2.57,No,Yes,Yes
S274,274,4473,394,SL19-UCONN-S274,GOM,2020,16.9,3.3,0.24,0.4,0.51,No,No,Yes
S274,274,4474,394,SL19-UCONN-S274,GOM,2020,27.9,7.1,0.37,1,0.99,No,No,Yes
S274,274,4475,394,SL19-UCONN-S274,GOM,2020,74.8,17.4,0.76,3.5,1.72,No,Yes,Yes
S274,274,4476,394,SL19-UCONN-S274,GOM,2020,18.2,2.8,0.26,1.3,0.66,No,No,Yes
S274,274,4477,394,SL19-UCONN-S274,GOM,2020,12.3,4.2,0.17,0.6,0.51,No,No,Yes
S274,274,4478,394,SL19-UCONN-S274,GOM,2020,48,15.2,0.47,2.1,1.28,No,Yes,Yes
S275,275,4479,395,SL19-UCONN-S275,GOM,2020,80.1,13.1,0.47,3.6,1.96,No,No,Yes
S275,275,4480,395,SL19-UCONN-S275,GOM,2020,71.5,3.5,0.49,4.1,1.42,No,No,Yes
S275,275,4481,395,SL19-UCONN-S275,GOM,2020,48.2,3.1,0.33,2.4,1.13,No,No,Yes
S275,275,4482,395,SL19-UCONN-S275,GOM,2020,53.1,5.1,0.66,3.5,1.5,No,No,Yes
S275,275,4483,395,SL19-UCONN-S275,GOM,2020,34.5,2.5,0.29,1.9,0.73,No,No,Yes
S275,275,4484,395,SL19-UCONN-S275,GOM,2020,80,4,0.42,4.1,1.8,No,No,Yes
S275,275,4485,395,SL19-UCONN-S275,GOM,2020,34.5,1.8,0.25,1.5,0.39,No,No,Yes
S275,275,4486,395,SL19-UCONN-S275,GOM,2020,42.8,2.9,0.33,1.9,0.99,No,No,Yes
S275,275,4487,395,SL19-UCONN-S275,GOM,2020,38.9,1.8,0.25,2,0.62,No,No,Yes
S275,275,4488,395,SL19-UCONN-S275,GOM,2020,51.1,1.9,0.33,2.5,0.35,No,No,Yes
S276,276,4489,396,SL19-UCONN-S276,GOM,2020,56,10.8,0.35,2.7,1.64,No,Yes,Yes
S276,276,4490,396,SL19-UCONN-S276,GOM,2020,30.5,11.5,0.24,2,1.51,No,No,No
S276,276,4491,396,SL19-UCONN-S276,GOM,2020,26.4,5.2,0.17,1.2,0.87,No,No,No
S276,276,4492,396,SL19-UCONN-S276,GOM,2020,17.2,4.1,0.15,0.7,0.95,No,No,No
S276,276,4493,396,SL19-UCONN-S276,GOM,2020,19.5,4.9,0.21,1.8,1.16,No,No,No
S276,276,4494,396,SL19-UCONN-S276,GOM,2020,15.5,3,0.14,0.8,0.76,No,No,No
S276,276,4495,396,SL19-UCONN-S276,GOM,2020,13.6,2.1,0.11,0.8,0.43,No,No,No
S276,276,4496,396,SL19-UCONN-S276,GOM,2020,14.4,2.8,0.12,0.5,0.54,No,No,No
S276,276,4497,396,SL19-UCONN-S276,GOM,2020,19.3,5.2,0.17,0.8,0.79,No,No,No
S276,276,4498,396,SL19-UCONN-S276,GOM,2020,17.4,3.2,0.11,0.5,0.62,No,No,No
S277,277,4499,397,SL19-UCONN-S277,GOM,2020,122,14.9,0.54,5.7,2.4,No,No,Yes
S277,277,4500,397,SL19-UCONN-S277,GOM,2020,87.8,14.3,0.42,4.5,2.36,No,No,Yes
S277,277,4501,397,SL19-UCONN-S277,GOM,2020,121.2,10.1,0.4,8.2,2.2,No,No,Yes
S277,277,4502,397,SL19-UCONN-S277,GOM,2020,65.1,7.6,0.28,3,1.54,No,No,Yes
S277,277,4503,397,SL19-UCONN-S277,GOM,2020,62.9,10,0.34,3.6,2.23,No,No,Yes
S277,277,4504,397,SL19-UCONN-S277,GOM,2020,44.3,5.6,0.22,2.2,1.18,No,No,Yes
S277,277,4505,397,SL19-UCONN-S277,GOM,2020,51.5,8.5,0.3,2.3,1.24,No,No,Yes
S277,277,4506,397,SL19-UCONN-S277,GOM,2020,50.4,10.9,0.33,1.8,1.5,No,No,Yes
S277,277,4507,397,SL19-UCONN-S277,GOM,2020,30.9,8.2,0.36,2.3,1.51,No,No,Yes
S277,277,4508,397,SL19-UCONN-S277,GOM,2020,38.7,4.9,0.36,2.5,0.99,No,No,Yes
S278,278,4509,398,SL19-UCONN-S278,GOM,2020,397,8.5,1,86,7.97,Yes,No,Yes
S278,278,4510,398,SL19-UCONN-S278,GOM,2020,336,8.7,0.9,66.8,6.59,Yes,No,Yes
S278,278,4511,398,SL19-UCONN-S278,GOM,2020,84.5,9.5,0.76,64,5.62,Yes,No,No
S278,278,4512,398,SL19-UCONN-S278,GOM,2020,196,13,NA,93.5,8.7,Yes,No,Yes
S278,278,4513,398,SL19-UCONN-S278,GOM,2020,107,6.9,0.72,42.5,5.63,Yes,No,No
S278,278,4514,398,SL19-UCONN-S278,GOM,2020,223,5.2,0.82,52,5.9,Yes,No,No
S278,278,4515,398,SL19-UCONN-S278,GOM,2020,175,8.1,0.82,60.5,5.51,Yes,No,Yes
S278,278,4516,398,SL19-UCONN-S278,GOM,2020,112.5,7.1,0.74,46.5,5.21,Yes,No,No
S278,278,4517,398,SL19-UCONN-S278,GOM,2020,136.5,7.3,0.7,48,4.72,Yes,No,No
S278,278,4518,398,SL19-UCONN-S278,GOM,2020,101.5,5.1,NA,46,5.8,Yes,No,No
S279,279,4519,399,SL19-UCONN-S279,GOM,2020,232.5,10.3,NA,4,3.77,No,No,Yes
S279,279,4520,399,SL19-UCONN-S279,GOM,2020,201.1,5.4,1.5,5.5,4.55,No,No,Yes
S279,279,4521,399,SL19-UCONN-S279,GOM,2020,181.8,8.8,NA,6.4,4.34,No,No,Yes
S279,279,4522,399,SL19-UCONN-S279,GOM,2020,184.5,9.6,NA,3.9,3.4,No,No,Yes
S279,279,4523,399,SL19-UCONN-S279,GOM,2020,98.9,4.7,0.97,5.3,5.18,No,No,Yes
S279,279,4524,399,SL19-UCONN-S279,GOM,2020,92,6.3,NA,7.2,4.93,No,No,Yes
S279,279,4525,399,SL19-UCONN-S279,GOM,2020,50,4.6,NA,6.5,4.77,No,No,Yes
S279,279,4526,399,SL19-UCONN-S279,GOM,2020,52.8,5.1,NA,2.5,2.92,No,No,Yes
S279,279,4527,399,SL19-UCONN-S279,GOM,2020,42.5,5.5,0.84,6.2,3.46,No,No,Yes
S279,279,4528,399,SL19-UCONN-S279,GOM,2020,29.5,3.4,0.91,7,3.82,No,No,Yes
S28,28,4529,400,SL19-UCONN-S28,GOM,2020,84.5,16.1,0.42,2.8,2.03,No,No,Yes
S28,28,4530,400,SL19-UCONN-S28,GOM,2020,79.4,7.7,0.58,3.7,2.17,No,No,Yes
S28,28,4531,400,SL19-UCONN-S28,GOM,2020,12.2,3.5,NA,0.6,0.39,No,No,Yes
S28,28,4532,400,SL19-UCONN-S28,GOM,2020,41.5,8,0.2,1.5,1.2,No,No,Yes
S28,28,4533,400,SL19-UCONN-S28,GOM,2020,33.9,10.1,0.3,2,1.22,No,No,Yes
S28,28,4534,400,SL19-UCONN-S28,GOM,2020,27.5,5.6,0.11,1.1,0.92,No,No,Yes
S28,28,4535,400,SL19-UCONN-S28,GOM,2020,26.1,7.4,0.19,1,0.89,No,No,Yes
S28,28,4536,400,SL19-UCONN-S28,GOM,2020,28.2,5.6,0.12,1.1,0.71,No,No,Yes
S28,28,4537,400,SL19-UCONN-S28,GOM,2020,17.4,6.5,0.14,1.4,0.92,No,No,Yes
S28,28,4538,400,SL19-UCONN-S28,GOM,2020,14,3.5,0.13,1.1,0.8,No,No,Yes
S280,280,4539,401,SL19-UCONN-S280,GOM,2020,76.9,12.8,0.4,3.8,2.09,No,No,Yes
S280,280,4540,401,SL19-UCONN-S280,GOM,2020,19.5,4.5,0.15,1.8,1.47,No,No,Yes
S282,282,4541,403,SL19-UCONN-S282,GOM,2020,25.1,4,0.15,0.81,0.65,No,No,No
S282,282,4542,403,SL19-UCONN-S282,GOM,2020,11,2.1,0.2,0.59,0.51,No,No,No
S282,282,4543,403,SL19-UCONN-S282,GOM,2020,12.5,3.1,0.11,0.61,0.52,No,No,No
S282,282,4544,403,SL19-UCONN-S282,GOM,2020,10.4,2.1,0.1,0.55,0.44,No,No,No
S282,282,4545,403,SL19-UCONN-S282,GOM,2020,10.9,2.4,0.14,0.2,0.5,No,No,No
S282,282,4546,403,SL19-UCONN-S282,GOM,2020,18.3,3.7,0.18,1,0.66,No,No,No
S282,282,4547,403,SL19-UCONN-S282,GOM,2020,11.7,3.1,NA,0.6,0.51,No,No,No
S282,282,4548,403,SL19-UCONN-S282,GOM,2020,13.7,3.2,0.11,0.2,0.67,No,No,No
S282,282,4549,403,SL19-UCONN-S282,GOM,2020,10.9,2.7,0.14,0.6,0.45,No,No,No
S282,282,4550,403,SL19-UCONN-S282,GOM,2020,8.8,3,0.13,0.9,0.56,No,No,No
S283,283,4551,404,SL19-UCONN-S283,GOM,2020,132.3,22.6,0.43,3.7,2.48,No,Yes,Yes
S283,283,4552,404,SL19-UCONN-S283,GOM,2020,108.8,9.7,0.65,2.6,1.96,No,No,Yes
S283,283,4553,404,SL19-UCONN-S283,GOM,2020,62.8,13.6,0.51,3.5,2.68,No,No,Yes
S283,283,4554,404,SL19-UCONN-S283,GOM,2020,97.8,18.7,0.4,2.5,1.76,No,No,No
S283,283,4555,404,SL19-UCONN-S283,GOM,2020,60,7,0.42,0.9,1.68,No,No,Yes
S283,283,4556,404,SL19-UCONN-S283,GOM,2020,35.1,7.7,0.26,1.7,1.29,No,No,No
S283,283,4557,404,SL19-UCONN-S283,GOM,2020,17.1,4.3,0.35,1,1.28,No,No,No
S283,283,4558,404,SL19-UCONN-S283,GOM,2020,26.1,5.1,0.22,1.1,0.91,No,No,No
S283,283,4559,404,SL19-UCONN-S283,GOM,2020,46.8,5.6,0.29,1.7,1.04,No,No,No
S285,285,4560,406,SL19-UCONN-S285,GOM,2020,84.2,22.3,0.58,7.5,2.48,No,No,No
S285,285,4561,406,SL19-UCONN-S285,GOM,2020,77.8,10.2,0.52,10.3,2.85,No,No,No
S285,285,4562,406,SL19-UCONN-S285,GOM,2020,78.4,25.3,0.38,7.2,2.47,No,Yes,No
S285,285,4563,406,SL19-UCONN-S285,GOM,2020,44.8,9.3,0.17,3.1,2.08,No,No,Yes
S285,285,4564,406,SL19-UCONN-S285,GOM,2020,74.3,22.1,0.71,7.1,3.62,No,No,Yes
S285,285,4565,406,SL19-UCONN-S285,GOM,2020,39.2,10.8,0.37,5.3,2.18,No,No,No
S285,285,4566,406,SL19-UCONN-S285,GOM,2020,26.9,8.8,0.29,2.3,1.39,No,No,Yes
S285,285,4567,406,SL19-UCONN-S285,GOM,2020,50.4,17.3,0.48,3.5,3.16,No,No,Yes
S285,285,4568,406,SL19-UCONN-S285,GOM,2020,41.4,11.8,0.33,3.3,1.57,No,No,Yes
S285,285,4569,406,SL19-UCONN-S285,GOM,2020,26.8,9.2,0.28,2.3,1.22,No,No,No
S286,286,4570,407,SL19-UCONN-S286,GOM,2020,58.2,22,0.53,3.1,2.23,No,No,Yes
S286,286,4571,407,SL19-UCONN-S286,GOM,2020,35.2,9,0.27,2.9,1.9,No,No,No
S287,287,4572,408,SL19-UCONN-S287,GOM,2020,40.2,8.3,0.23,1,1.14,No,No,No
